 WL        Abs       T%
 871.0  0.084383  82.341095
 872.0  0.084472  82.324234
 873.0  0.084596  82.300804
 874.0  0.084817  82.258934
 875.0  0.084907  82.241913
 876.0  0.085004  82.223488
 877.0  0.085122  82.201149
 878.0  0.085239  82.178970
 879.0  0.085336  82.160728
 880.0  0.085496  82.130470
 881.0  0.085577  82.115074
 882.0  0.085678  82.095940
 883.0  0.085852  82.063087
 884.0  0.085918  82.050606
 885.0  0.086020  82.031288
 886.0  0.086088  82.018501
 887.0  0.086236  81.990677
 888.0  0.086281  81.982010
 889.0  0.086409  81.957962
 890.0  0.086448  81.950562
 891.0  0.086514  81.938080
 892.0  0.086623  81.917587
 893.0  0.086773  81.889351
 894.0  0.086837  81.877235
 895.0  0.086828  81.878990
 896.0  0.086934  81.858994
 897.0  0.087216  81.805801
 898.0  0.087196  81.809525
 899.0  0.087301  81.789772
 900.0  0.087339  81.782631
 901.0  0.087393  81.772461
 902.0  0.087472  81.757629
 903.0  0.087507  81.750893
 904.0  0.087517  81.749031
 905.0  0.087542  81.744362
 906.0  0.087780  81.699638
 907.0  0.087664  81.721367
 908.0  0.087747  81.705734
 909.0  0.087914  81.674385
 910.0  0.088137  81.632408
 911.0  0.088182  81.624008
 912.0  0.088052  81.648521
 913.0  0.088261  81.609268
 914.0  0.088288  81.604111
 915.0  0.088416  81.580017
 916.0  0.088390  81.584938
 917.0  0.088481  81.567902
 918.0  0.088620  81.541801
 919.0  0.088644  81.537323
 920.0  0.088690  81.528641
 921.0  0.088695  81.527702
 922.0  0.088648  81.536514
 923.0  0.088639  81.538261
 924.0  0.088841  81.500267
 925.0  0.088849  81.498772
 926.0  0.088865  81.495773
 927.0  0.088985  81.473297
 928.0  0.089004  81.469757
 929.0  0.088975  81.475197
 930.0  0.088970  81.476044
 931.0  0.089107  81.450310
 932.0  0.089085  81.454552
 933.0  0.089217  81.429832
 934.0  0.089093  81.452919
 935.0  0.089150  81.442390
 936.0  0.089213  81.430565
 937.0  0.089221  81.428940
 938.0  0.089232  81.426857
 939.0  0.089225  81.428154
 940.0  0.089402  81.395012
 941.0  0.089441  81.387688
 942.0  0.089332  81.408150
