 WL        Abs       T%
 702.0  1.370242   4.263423
 703.0  1.370113   4.264680
 704.0  1.369991   4.265884
 705.0  1.368971   4.275917
 706.0  1.368976   4.275870
 707.0  1.368259   4.282927
 708.0  1.368342   4.282115
 709.0  1.368589   4.279681
 710.0  1.368836   4.277240
 711.0  1.368347   4.282058
 712.0  1.368262   4.282905
 713.0  1.368229   4.283225
 714.0  1.367753   4.287923
 715.0  1.368605   4.279518
 716.0  1.368666   4.278923
 717.0  1.367379   4.291622
 718.0  1.367540   4.290027
 719.0  1.367522   4.290208
 720.0  1.367042   4.294945
 721.0  1.367217   4.293218
 722.0  1.367614   4.289292
 723.0  1.367536   4.290068
 724.0  1.367091   4.294460
 725.0  1.366958   4.295778
 726.0  1.367773   4.287727
 727.0  1.367920   4.286273
 728.0  1.367259   4.292807
 729.0  1.367396   4.291453
 730.0  1.365988   4.305385
 731.0  1.366593   4.299388
 732.0  1.366023   4.305035
 733.0  1.365380   4.311419
 734.0  1.365964   4.305620
 735.0  1.365381   4.311403
 736.0  1.365904   4.306219
 737.0  1.366447   4.300835
 738.0  1.366082   4.304455
 739.0  1.365205   4.313155
 740.0  1.365982   4.305443
 741.0  1.365065   4.314547
 742.0  1.366155   4.303730
 743.0  1.366200   4.303286
 744.0  1.365149   4.313712
 745.0  1.365938   4.305882
 746.0  1.365077   4.314429
 747.0  1.365293   4.312283
 748.0  1.365917   4.306088
 749.0  1.365146   4.313739
 750.0  1.365231   4.312893
 751.0  1.365473   4.310495
 752.0  1.364299   4.322165
 753.0  1.365302   4.312188
 754.0  1.365394   4.311274
 755.0  1.364790   4.317276
 756.0  1.365406   4.311163
 757.0  1.364872   4.316466
 758.0  1.364702   4.318148
 759.0  1.365007   4.315120
 760.0  1.364195   4.323202
 761.0  1.365029   4.314904
 762.0  1.365441   4.310808
 763.0  1.364391   4.321250
 764.0  1.365847   4.306780
 765.0  1.365416   4.311057
 766.0  1.365030   4.314892
 767.0  1.364849   4.316690
 768.0  1.363942   4.325720
 769.0  1.364849   4.316693
 770.0  1.364552   4.319645
 771.0  1.364684   4.318332
 772.0  1.365039   4.314806
 773.0  1.365367   4.311543
 774.0  1.364993   4.315260
 775.0  1.365663   4.308604
 776.0  1.364980   4.315392
 777.0  1.365450   4.310721
 778.0  1.365331   4.311906
 779.0  1.364331   4.321841
 780.0  1.365359   4.311625
 781.0  1.366329   4.302003
 782.0  1.365627   4.308961
 783.0  1.365846   4.306795
 784.0  1.365354   4.311673
 785.0  1.364997   4.315223
